recordID,acceptedNameUsage,verbatimIdentification,species,kingdom,phylum,class,order,family,taxonRank,locationID,higherGeographyID,locality,locationRemarks,lat,long,countryCode_alpha3,occurrenceStatus,occurrenceRemarks,establishmentMeans,occurrenceReference,eradicationStatus,eradicationYear,eradicationReference,estimatedIntroductionDate,firstObservationRecord,firstPublishedRecord,firstRecordReference,habitat,isInvasive,invasiveReference
705,Cordyline australis (G.Forst.) Endl.,Cordyline australis,Cordyline australis,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Carcass Island,-51.78640574,-59.10198666,FLK,present,,introduced,[92],,,,,,1982,[92],terrestrial,Inconclusive,
706,Cordyline australis (G.Forst.) Endl.,Cordyline australis,Cordyline australis,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,New Island,-51.78640574,-59.10198666,FLK,present,very rare,introduced,[275],,,,,,,,terrestrial,Non-invasive,[275]
707,Coriandrum sativum L.,Coriandrum sativum,Coriandrum sativum,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,ephemeral,vagrant,[338][340],,,,,1978,,[338],terrestrial,Non-invasive,[338]
708,Coriolus versicolor (L.) Pilat,Coriolus versicolor,Coriolus versicolor,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Falkland Islands,-51.78640574,-59.10198666,FLK,present,,introduced,[211],,,,,,,,host,Inconclusive,
709,"Cormocephalus Newport, 1844",Cormocephalus sp.,Cormocephalus sp.,Animalia,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,genus,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,,uncertain,[139],,,,,,,,terrestrial,Inconclusive,
710,"Corticaria serrata (Paykull, 1798)",Corticaria serrata,Corticaria serrata,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,species,TRISTI,sub-Antarctic,Tristan group,Inaccessible Island,-37.28580305,-12.47670702,SHN,present,,introduced,[3][55][156],,,,,1938,1948,[156],terrestrial,Inconclusive,
711,"Corticarina cavicollis (Mannerheim, 1844)",Corticarina cavicollis,Corticarina cavicollis,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,absent,not established,introduced,[224],,,,,2007,2021,[224],terrestrial,Non-invasive,[224]
712,"Cosmosciara hartii Johannsen, 1912",Cosmosciara perniciosa,Cosmosciara hartii,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,species,TRISTI,sub-Antarctic,Tristan group,Inaccessible Island,-37.28580305,-12.47670702,SHN,present,,introduced,[55][374],,,,,,,,terrestrial,Inconclusive,
713,"Cosmosciara hartii Johannsen, 1912",Cosmosciara perniciosa,Cosmosciara hartii,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,species,TRISTI,sub-Antarctic,Tristan group,Nightingale Island,-37.28580305,-12.47670702,SHN,present,,introduced,[3][55][374],,,,,,,,terrestrial,Inconclusive,
714,"Cosmosciara hartii Johannsen, 1912",Cosmosciara perniciosa,Cosmosciara hartii,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[3][55][374],,,,,,,,terrestrial,Inconclusive,
715,Cotoneaster x suecicus G.Klotz,Cotoneaster x suecicus,Cotoneaster suecicus,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,uncertain,probably locally extirpated,introduced,[275],,,,,,,,terrestrial,Non-invasive,[275]
716,Cotula anthemoides L.,Cotula anthemoides,Cotula anthemoides,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[65][184][357],,,,,1955,1958,[184][357],terrestrial,Inconclusive,
717,Cotula australis (Sieber ex Spreng.) Hook.fil.,Cotula australis,Cotula australis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Nightingale Island,-37.28580305,-12.47670702,SHN,present,,introduced,[65][93][96][97][344],,,,,1954,,[97],terrestrial,Inconclusive,
718,Cotula australis (Sieber ex Spreng.) Hook.fil.,Cotula australis,Cotula australis,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,negligible impact,introduced,[65][93][97][212][217][344],,,,,1852,1885,[97][217][266],terrestrial,Non-invasive,[217]
719,Crambe maritima L.,Crambe maritima,Crambe maritima,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACBR09,Antarctica,South Victoria Land,Cape Geology,-71,163,ATA,absent,germinated but survived only a week,introduced,[361],failed to establish or died out,1913,[361],,1912,1913,[361],terrestrial,Non-invasive,[361]
720,Crassula pellucida L.,Crassula pellucida,Crassula pellucida,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,low impact,introduced,[65][97][212][217][344],,,,,1954,1958,[97][217],terrestrial,Non-invasive,[217]
721,Crataegus oxyacantha Thuill.,Crataegus oxycantha,Crataegus oxyacantha,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,uncertain,few individuals,introduced,[92],,,,,,1982,[92],terrestrial,Non-invasive,[92]
722,Crataegus oxyacantha Thuill.,Crataegus oxycantha,Crataegus oxyacantha,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,uncertain,few individuals,introduced,[92],,,,,,1982,[92],terrestrial,Non-invasive,[92]
723,Crepis capillaris (L.) Wallr.,Crepis capillaris,Crepis capillaris,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,local and scarce,introduced,[65][81][275][333],,,,,,,,terrestrial,Non-invasive,[81][275]
724,Crepis capillaris (L.) Wallr.,Crepis capillaris,Crepis capillaris,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,present,rare,introduced,[275][333],,,,,,,,terrestrial,Non-invasive,[275]
725,Crepis capillaris (L.) Wallr.,Crepis capillaris,Crepis capillaris,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,widespread,introduced,[65][130][340],,,,,1985,,[130],terrestrial,Invasive,[340]
726,Crepis capillaris (L.) Wallr.,Crepis capillaris,Crepis capillaris,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,widespread,introduced,[65][97][212][217][344],,,,,1962,1965,[97][184][217],terrestrial,Invasive,[217]
727,Cricetidae,Cricetinae sp.,NA,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,subfamily,EASTIS,Antarctica,East Antarctic Ice Sheet,South Pole Station,-90,0,ATA,absent,,introduced,[48],,,,,1961,,[48],terrestrial,Non-invasive,[48]
728,Crocosmia crocosmiiflora (Lemoine) N.E.Br.,Crocosmia crocosmiiflora,Crocosmia crocosmiiflora,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,slowly spreading,introduced,[212][217],,,,,2007,2009,[217],terrestrial,Non-invasive,[217]
729,Crocus vernus (L.) Hill,Crocus vernus,Crocus vernus,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Falkland Islands,-51.78640574,-59.10198666,FLK,present,,introduced,[211],,,,,,,,terrestrial,Inconclusive,
730,"Cryptolestes pusilloides (Steel & Howe, 1952)",Cryptolestes pusilloides,Cryptolestes pusilloides,Animalia,Arthropoda,Insecta,Coleoptera,Laemophloeidae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,present,synanthropic,introduced,[119][333],,,,1956-1999,1999-2000,2002,[119][333],terrestrial,Non-invasive,[333]
731,Cryptomeria japonica (Thunb. ex L.f.) D.Don,Cryptomeria japonica,Cryptomeria japonica,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,,introduced,[340],,,,,,,,terrestrial,Inconclusive,
732,"Cryptophagus pseudodentatus Bruce, 1943",Cryptophagus pseudodentatus,Cryptophagus pseudodentatus,Animalia,Arthropoda,Insecta,Coleoptera,Cryptophagidae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,present,2 individuals,introduced,[55][58][333],,,,,1955,1965,[58][333],terrestrial,Non-invasive,[58]
733,"Cryptops megaloporus Haase, 1887",Cryptops (Cryptops) megaloporus,Cryptops megaloporus,Animalia,Arthropoda,Chilopoda,Scolopendromorpha,Cryptopidae,species,AUCKLA,sub-Antarctic,Auckland,Auckland Islands,-50.69186457,166.1163441,NZL,present,,introduced,[139],,,,,,,,terrestrial,Inconclusive,
734,"Ctenolepisma longicaudatum Escherich, 1905",Ctenolepisma longicaudata,Ctenolepisma longicaudatum,Animalia,Arthropoda,Insecta,Zygentoma,Lepismatidae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,1 individual,introduced,[380],,,,,2005,2009,[380],terrestrial,Non-invasive,[380]
735,Cucumis sativus L.,Cucumis sativus,Cucumis sativus,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,in gardens,introduced,[340],,,,,,,,terrestrial,Non-invasive,[340]
736,Culicidae,Culicidae,NA,Animalia,Arthropoda,Insecta,Diptera,Culicidae,family,ACBR03,Antarctica,North-west Antarctic Peninsula,"King George Island, South Shetland Islands",-69,-65,ATA,present,synanthropic,introduced,[110],,,,,2009-2010,2013,[110],terrestrial,Non-invasive,[110]
737,Cupressus macrocarpa Hartw. ex Gordon,Cupressus macrocarpa,Cupressus macrocarpa,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Carcass Island,-51.78640574,-59.10198666,FLK,present,,introduced,[92],,,,,,1982,[92],terrestrial,Inconclusive,
738,Cupressus macrocarpa Hartw. ex Gordon,Cupressus macrocarpa,Cupressus macrocarpa,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,local and rare,introduced,[65][81][333],,,,,,,,terrestrial,Non-invasive,[81]
739,Cupressus macrocarpa Hartw. ex Gordon,Cupressus macrocarpa,Cupressus macrocarpa,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,Weddell Island,-51.78640574,-59.10198666,FLK,present,,introduced,[92],,,,,,1982,[92],terrestrial,Inconclusive,
740,Cupressus macrocarpa Hartw. ex Gordon,Cupressus macrocarpa,Cupressus macrocarpa,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,present,local and rare,introduced,[65][81][333],,,,,,,,terrestrial,Non-invasive,[81]
741,Cupressus macrocarpa Hartw. ex Gordon,Cupressus macrocarpa,Cupressus macrocarpa,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,,introduced,[340],,,,,,,,terrestrial,Inconclusive,
742,Cupressus macrocarpa Hartw. ex Gordon,Cupressus macrocarpa,Cupressus macrocarpa,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,absent,,introduced,[94],failed to establish or died out,1937-1966,[94],,1937,1939,[94],terrestrial,Non-invasive,[94]
743,Cydonia oblonga Mill.,Cydonia oblonga,Cydonia oblonga,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,in gardens,introduced,[340],,,,,,,,terrestrial,Non-invasive,[340]
744,Cylindrobasidium evolvens (Fr.) JŸlich,Cylindrobasidium evolvens,Cylindrobasidium evolvens,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,species,ACBR03,Antarctica,North-west Antarctic Peninsula,"King George Island, South Shetland Islands",-69,-65,ATA,absent,eradicated,introduced,[312],eradicated,2008,[312],2007/2008,2007/2008,2011,[312],terrestrial,Non-invasive,[312]
745,"Cylindroiulus latestriatus (Curtis, 1845)",Cylindroiulus latestriatus,Cylindroiulus latestriatus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,widespread,introduced,[139],,,,,,,,terrestrial,Invasive,[139]
746,"Cylindroiulus latestriatus (Curtis, 1845)",Cylindroiulus latestriatus,Cylindroiulus latestriatus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,species,TRISTI,sub-Antarctic,Tristan group,Gough Island,-37.28580305,-12.47670702,SHN,present,common,introduced,[3][303],,,,,,,,terrestrial,Invasive,[303]
747,"Cylindroiulus latestriatus (Curtis, 1845)",Cylindroiulus latestriatus,Cylindroiulus latestriatus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,species,TRISTI,sub-Antarctic,Tristan group,Inaccessible Island,-37.28580305,-12.47670702,SHN,present,widespread,introduced,[3][333],,,,,,,,terrestrial,Invasive,[333]
748,"Cylindroiulus latestriatus (Curtis, 1845)",Cylindroiulus latestriatus,Cylindroiulus latestriatus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,species,TRISTI,sub-Antarctic,Tristan group,Nightingale Island,-37.28580305,-12.47670702,SHN,present,,introduced,[3],,,,,,,,terrestrial,Inconclusive,
749,"Cylindroiulus latestriatus (Curtis, 1845)",Cylindroiulus latestriatus,Cylindroiulus latestriatus,Animalia,Arthropoda,Diplopoda,Julida,Julidae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[3],,,,,,,,terrestrial,Invasive,[139]
750,"Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.",Cymbalaria muralis,Cymbalaria muralis,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,"Port Stanley, East Falkland",-51.78640574,-59.10198666,FLK,present,very rare,introduced,[211][275],,,,,,,,terrestrial,Non-invasive,[275]
751,Cynodon dactylon (L.) Pers.,Cynodon dactylon,Cynodon dactylon,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,,introduced,[65][130],,,,,1996,,[130],terrestrial,Inconclusive,
752,Cynodon dactylon (L.) Pers.,Cynodon dactylon,Cynodon dactylon,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,TRISTI,sub-Antarctic,Tristan group,Inaccessible Island,-37.28580305,-12.47670702,SHN,present,,introduced,[65][93][97][212][271][333][344],,,,,1968,,[97],terrestrial,Inconclusive,
753,Cynodon dactylon (L.) Pers.,Cynodon dactylon,Cynodon dactylon,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,invasive,introduced,[65][93][97][212][217][333][344],,,,,1937,1939,[97][184][217],terrestrial,Invasive,[212]
754,Cynoglossum L.,Cynoglossum sp.,Cynoglossum sp.,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,genus,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[212][217],,,,,2007,2009,[217],terrestrial,Non-invasive,[217]
755,Cynosurus cristatus L.,Cynosurus cristatus,Cynosurus cristatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,AUCKLA,sub-Antarctic,Auckland,Auckland Islands,-50.69186457,166.1163441,NZL,present,,introduced,[65][345],,,,,,,,terrestrial,Inconclusive,
756,Cynosurus cristatus L.,Cynosurus cristatus,Cynosurus cristatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,CAMPBE,sub-Antarctic,Campbell,Campbell Island/Motu Ihupuku,-52.53763652,169.1425801,NZL,present,persistent alien,introduced,[65][134][345],,,,,,,,terrestrial,Inconclusive,
757,Cynosurus cristatus L.,Cynosurus cristatus,Cynosurus cristatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,present,local and scarce,introduced,[65][81][275],,,,,,,,terrestrial,Non-invasive,[81][275]
758,Cynosurus cristatus L.,Cynosurus cristatus,Cynosurus cristatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,present,local and scarce,introduced,[65][81][83][275],,,,,1909-1911,1939,[83][88],terrestrial,Non-invasive,[81][275]
759,Cynosurus cristatus L.,Cynosurus cristatus,Cynosurus cristatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,NAMSTP,sub-Antarctic,New Amsterdam and St. Paul,ële Amsterdam,-38.26674246,77.54711913,ATF,present,,introduced,[65][130],,,,,1996,,[130],terrestrial,Inconclusive,
760,Cynosurus cristatus L.,Cynosurus cristatus,Cynosurus cristatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,introduced,[65][97][344],,,,,1953-1954,,[97],terrestrial,Inconclusive,
761,Cynosurus echinatus L.,Cynosurus echinatus,Cynosurus echinatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,East Falkland,-51.78640574,-59.10198666,FLK,absent,extinct,introduced,[83][211][275][333],,,,,1937-1938,1968,[83],terrestrial,Non-invasive,[333]
762,Cynosurus echinatus L.,Cynosurus echinatus,Cynosurus echinatus,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,uncertain,probably extinct,introduced,[81][83],,,,,1937-1938,1968,[83],terrestrial,Non-invasive,[81]
763,"Cynthia carye HŸbner, 1806-1816",Cynthia carye,Cynthia carye,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,species,FALKLA,sub-Antarctic,Falklands/Malvinas,West Falkland,-51.78640574,-59.10198666,FLK,present,,introduced,[165],,,,,,,,terrestrial,Inconclusive,
764,Cyperus congestus Vahl,Cyperus congestus,Cyperus congestus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Inaccessible Island,-37.28580305,-12.47670702,SHN,present,,introduced,[65][93][97][212][333],,,,,1937-1938,1951,[184],terrestrial|freshwater,Inconclusive,
765,Cyperus congestus Vahl,Cyperus congestus,Cyperus congestus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Nightingale Island,-37.28580305,-12.47670702,SHN,present,,introduced,[212][333],,,,,,,,terrestrial|freshwater,Inconclusive,
766,Cyperus congestus Vahl,Cyperus congestus,Cyperus congestus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,invasive,introduced,[65][93][97][212][217][333][344],,,,,1904,1913,[97][184][217],terrestrial|freshwater,Invasive,[212]
767,Cyperus esculentus L.,Cyperus esculentus,Cyperus esculentus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,widespread,introduced,[65][97][212][217][344],,,,,1968,,[97][217],terrestrial|freshwater,Invasive,[217]
768,Cyperus longus L.,Cyperus longus,Cyperus longus,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,,uncertain,[65][97][344],,,,,1968,,[97],terrestrial|freshwater,Inconclusive,
769,Cyperus tener Vahl,Cyperus tenellus,Cyperus tener,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,TRISTI,sub-Antarctic,Tristan group,Tristan da Cunha Island,-37.28580305,-12.47670702,SHN,present,widespread,introduced,[65][97][212][217][344],,,,,1904,1939,[97][184][217],terrestrial|freshwater,Invasive,[217]
770,Cystopteris fragilis (L.) Bernh.,Cystopteris fragilis,Cystopteris fragilis,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Cystopteridaceae,species,CROZET,sub-Antarctic,Crozet,ële de la Possession,-46.21174594,51.24779081,ATF,present,persistent alien,introduced,[1][340],,,,,,,,terrestrial,Inconclusive,
